SchoolID,Classroom.Shortage,Total.Total.Seat,Total.Seats.Shortage,Building Count_Condemned / For Demolition,Building Count_For Completion,Building Count_For Condemnation,Building Count_Good Condition,Building Count_Needs Major Repair,Building Count_Needs Minor Repair,Building Count_On-going Construction,Number of Rooms_Condemned / For Demolition,Number of Rooms_For Completion,Number of Rooms_For Condemnation,Number of Rooms_Good Condition,Number of Rooms_Needs Major Repair,Number of Rooms_Needs Minor Repair,Number of Rooms_On-going Construction,ALS-CLC_2024_Allocation,ELECTRIFICATION 2017,ELECTRIFICATION 2018,ELECTRIFICATION 2019,ELECTRIFICATION 2020,ELECTRIFICATION 2023,ELECTRIFICATION 2024,GABALDON 2020,GABALDON 2021,GABALDON 2022,GABALDON 2023,GABALDON 2024,SCHOOL HEALTH FACILITIES 2022,SCHOOL HEALTH FACILITIES 2024,LibHub 2024,LMS 2020,LMS 2021,LMS 2022,LMS 2023,LMS 2024,NC 2014,NC 2015,NC 2016,NC 2017,NC 2018,NC 2019,NC 2020,NC 2021,NC 2023,NC 2024,QRF 2019,QRF 2020,QRF 2021,QRF 2022,QRF 2022 REPLENISHMENT,QRF 2023,QRF 2024,REPAIR 2020,REPAIR 2021,REPAIR 2022,REPAIR 2023,REPAIR 2024,SPED-ILRC 2024,With_Buildable_space,Buildable_space Remarks,Site Ownership,Site Ownership Remarks,Geotechnical Testing,Geotechnical Testing Remarks,LMS.School,Lat,Long
108093,14,"1,288",201,,,3,3,,6,,,,7,5,,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,LGU,0,As per our record,0,,
164013,0,"1,531",280,,,,7,1,10,,,,,17,1,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30262500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Open ground and with demolition of old bldgs,Deed of Donation,0,0,As per our record,0,,
301172,2,"2,825",0,,,4,3,2,13,1,,,8,16,28,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14416618.4,14897518.84,0,41786409.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Open ground and with demolition of old bldgs,Deed of Donation,0,0,As per our record,0,,
301212,61,778,"3,051",,,,3,7,7,,,,,17,22,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17348570.67,0,0,0,8020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
342288,2,320,1,,,1,3,,2,,,,1,6,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
101701,6,350,26,,,,,2,1,,,,,,2,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,Between private and LGU,0,As per our record,0,,
108094,9,748,0,,,,,2,6,,,,,,4,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,With title (TCT/OCT/Special Patent),Special Patent,0,As per our record,0,,
108095,68,"2,808","1,738",,,,2,4,6,,,,,20,14,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37049862.46,17932365.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108096,0,540,156,,,1,2,1,,,,,2,21,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53412970.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108097,0,397,0,,,1,,,11,,,,3,,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108098,0,"1,078",0,,,2,4,2,1,,,,4,18,3,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35714730.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,0,As per our record,0,,
108099,0,450,156,,,,5,1,,,,,,22,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17932365.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,0,0,As per our record,0,,
108100,8,478,84,,,,,,4,,,,,,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6319337.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,Between private and LGU,0,As per our record,0,,
108102,20,"1,175","2,960",,,4,22,,,,,,11,96,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89936138.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8157208,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108103,3,497,5,,,4,2,,,,,,6,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108104,3,517,150,,,,3,,5,,,,,12,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,0,As per our record,0,,
108105,0,258,0,,,1,,,5,,,,2,,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4291899.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108106,0,412,61,,,3,2,5,1,,,,9,5,10,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108107,13,620,0,,,,1,1,,1,,,,3,2,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108108,13,"1,540",0,,,5,3,,3,,,,7,3,,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976813.0464,0,0,41084817.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Open ground and with demolition of old bldgs,Deed of Donation,0,1,0,0,,
108109,9,831,0,,,,,,4,1,,,,,,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108110,4,"2,700",0,,,1,8,5,1,2,,,3,59,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41084817.75,54126785.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2628382,0,0,0,0,Yes,open ground and with demolition of old bldgs,Deed of Donation,0,1,0,0,,
108111,0,995,0,,,5,4,,1,,,,8,34,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40952142.03,53616691.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Others,Deed of Exchange,1,0,0,,
108112,0,207,52,,,7,,,2,,,,9,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
109484,1,334,0,,,,,1,1,,,,,,2,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,LGU,0,As per our record,0,,
301180,64,"7,407",421,1,,4,14,3,3,,9,,9,135,15,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6319337.638,31102890,76557282.46,74962211.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
301193,16,"2,376",0,3,,,,6,5,,9,,,,18,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21383013.45,31102890.27,17932365.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3709070,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,0,As per our record,0,,
301202,24,"1,286",556,2,,,,2,6,1,6,,,,2,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15121327.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4328589,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,1,0,0,,
108113,5,235,170,,1,,3,1,1,1,,1,,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,With title (TCT/OCT/Special Patent),Special Patent,0,As per our record,0,,
108114,1,416,22,1,,1,5,2,,,3,,1,10,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,With title (TCT/OCT/Special Patent),Special Patent,0,As per our record,0,,
108115,0,363,0,,,3,3,,,,,,5,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,LGU,0,As per our record,0,,
108116,0,154,0,,,,4,,,,,,,9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038606.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065511,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108117,0,160,12,,,1,,,6,,,,1,,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108118,0,462,0,,,,1,1,,,,,,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28410465.77,30877000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108119,3,98,0,,,,,,1,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25252525.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
108120,0,280,0,,,,1,1,2,,,,,3,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,LGU,0,As per our record,0,,
108121,0,309,0,,,,3,1,,,,,,9,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108122,5,709,102,,,,,5,5,,,,,,9,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108123,19,717,931,,,9,8,1,1,,,,9,20,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631294,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,0,0,As per our record,0,,
108124,0,805,450,,,2,11,1,,,,,5,46,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54928314.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,1,0,0,,
108125,4,382,0,,,,,4,,,,,,,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108126,11,540,234,,,,1,1,,,,,,6,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,With title (TCT/OCT/Special Patent),Special Patent,0,As per our record,0,,
108127,7,"1,547",0,,,1,7,,3,,,,6,22,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17932365.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,With title (TCT/OCT/Special Patent),Special Patent,0,As per our record,0,,
108128,5,717,0,,,2,7,1,,,,,4,13,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,0,As per our record,0,,
108129,0,219,0,,,,3,2,,,,,,6,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,With title (TCT/OCT/Special Patent),Special Patent,0,As per our record,0,,
108130,0,301,90,,,3,1,,,,,,6,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19955229.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,With title (TCT/OCT/Special Patent),Special Patent,0,As per our record,0,,
108131,0,394,179,,1,1,,7,1,,,3,3,,12,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26297213.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108132,5,224,159,,,2,,2,1,2,,,4,,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,0,As per our record,0,,
108133,0,359,0,,,,,2,4,,,,,,5,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108134,12,377,276,1,,1,3,3,,,1,,3,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,0,As per our record,0,,
108135,8,315,47,5,,,,,,,5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,0,As per our record,0,,
108136,11,855,699,,,8,10,1,,,,,12,34,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14897518.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,0,0,As per our record,0,,
108137,5,360,358,,,6,3,,,1,,,9,6,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
301197,24,"1,454",127,,,8,,4,2,,,,14,,9,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22152343.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,0,0,As per our record,0,,
301203,7,"1,325",0,3,,,,7,,,9,,,,24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14897518.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Sale,0,0,As per our record,0,,
301205,15,"2,157",0,,,,5,6,2,,,,,20,17,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6319337.638,22352344,0,33877393.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,0,0,As per our record,0,,
307813,47,"3,060","1,013",,,1,9,,,,,,3,50,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15115522.34,0,29795037.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
500924,0,"2,606",0,,,2,4,1,9,,,,6,34,8,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,With title (TCT/OCT/Special Patent),Special Patent,0,As per our record,0,,
108139,0,126,0,,,,1,,1,,,,,6,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108140,2,305,0,,,2,3,,1,,,,5,8,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108141,0,201,0,,,,2,,,,,,,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
108142,0,206,0,,,,,,4,,,,,,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108143,0,211,0,,,3,4,,,,,,6,15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,LGU,1,0,0,,
108144,0,182,0,,,1,2,,,,,,2,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,LGU,1,0,0,,
108145,6,701,267,,,1,,,6,,,,1,,,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8983000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,School,1,0,0,,
108146,8,850,261,,,,4,,1,,,,,25,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6319337.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108147,0,767,0,,,,4,,,,,,,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30262500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Open buildable space,Tax Declaration,LGU,1,0,0,,
108148,1,"1,012",0,,,1,,3,2,,,,1,,3,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108149,0,341,0,,,,,,2,,,,,,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108150,2,221,113,,,,4,,,,,,,26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14897518.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108151,0,146,7,,,1,,3,,1,,,1,,8,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108152,0,636,174,,,,4,,,,,,,40,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108153,2,528,53,,,,4,,,,,,,18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108154,0,"1,157",467,,,3,5,6,2,,,,5,47,36,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5607232,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,LGU,1,0,0,,
301215,33,"3,484","1,127",,,,7,,,,,,,111,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14897518.84,0,31619000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Open buildable space,With title (TCT/OCT/Special Patent),0,1,0,0,,
301216,0,"2,380",579,,,,1,4,6,,,,,16,53,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19976617.38,14897518.84,37350000,210000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,School,1,0,0,,
307806,3,"1,354",0,,,1,,,3,,,,1,,,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
500871,3,"2,226",0,,,,6,,,,,,,102,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108155,71,"2,375","2,639",,,3,4,2,5,,,,3,31,5,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15216022.34,0,22152343.62,0,41828409.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10294786.62,Yes,with demolition of existing structure (old classrooms) and design modification,Tax Declaration,LGU,1,0,0,,
108156,7,155,167,,,,1,1,,,,,,3,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108157,21,"1,188",745,,,2,12,,,,,,4,37,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10747093.55,0,14897518.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Others,No SIte Ownership,1,0,0,,
108158,22,"1,116",692,,,1,1,,8,,,,5,16,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37162737.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
108159,109,"3,324","2,355",,,12,5,,3,,,,22,47,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27590390.63,0,0,41912409.74,0,0,0,5012500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,1,0,0,,
108161,22,"1,940",118,,,1,15,,,,,,6,40,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31649789.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,with demolition of existing structure (old classrooms) and design modification,Deed of Donation,0,0,As per our record,0,,
