Region,Old Region,Division,SchoolID,School Name,District,Legislative District,Barangay,Modified COC,TotalEnrolment,Instructional.Rooms,Classroom.Requirement,Shifting,OwnershipType,ElectricitySource,WaterSource,Est.CS,SBPI,Lat,Long
Region VIII,Region VIII,Southern Leyte,122013,Mauylab MG Elementary School,Bontoc II,Lone District,MAUYLAB,Purely ES,108,3,6,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,4,1.75,,
Region VIII,Region VIII,Southern Leyte,122084,Otikon Elementary School,Libagon,Lone District,OTIKON,Purely ES,162,8,7,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2,,
Region VIII,Region VIII,Southern Leyte,122018,Sampongon MG Elementary School,Bontoc II,Lone District,SAMPONGON,Purely ES,88,4,6,Single Shift,SP,GRID SUPPLY,Natural Resources,3,1.95,,
Region VIII,Region VIII,Southern Leyte,122015,Pamahawan MG Elementary,Bontoc II,Lone District,PAMAHAWAN,Purely ES,63,2,4,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,2,1.925,,
Region VIII,Region VIII,Southern Leyte,122062,Amaga Elementary School,Hinundayan,Lone District,AMAGA,Purely ES,33,5,3,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,1,2.225,,
Region VIII,Region VIII,Southern Leyte,303490,Tambis National High School,St. Bernard,Lone District,TAMBIS I,JHS with SHS,578,27,20,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,122306,Tambis I Elementary School,St. Bernard,Lone District,TAMBIS I,Purely ES,115,8,7,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.4,,
Region VIII,Region VIII,Southern Leyte,122318,Maanyag Elementary School,Tomas Oppus,Lone District,MAANYAG,Purely ES,94,3,6,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,3,NA,,
Region VIII,Region VIII,Southern Leyte,122322,Tinago Elementary School,Tomas Oppus,Lone District,TINAGO,Purely ES,202,10,7,Single Shift,DOD,GRID SUPPLY,Natural Resources,0,2.35,,
Region VIII,Region VIII,Southern Leyte,122077,Sagbok Elementary School,Hinundayan,Lone District,SAGBOK,Purely ES,111,9,7,Single Shift,Tax Dec,GRID SUPPLY,Natural Resources,0,2.45,,
Region VIII,Region VIII,Southern Leyte,303475,Paku NATIONAL HIGH SCHOOL,Bontoc I,Lone District,PAKU,JHS with SHS,746,33,22,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,122014,Paku Elementary School,Bontoc II,Lone District,PAKU,Purely ES,172,7,7,Single Shift,For Verification,GRID SUPPLY,Without Water Supply Source,0,NA,,
Region VIII,Region VIII,Southern Leyte,122076,Plaridel Elementary School,Hinundayan,Lone District,PLARIDEL,Purely ES,41,4,4,Single Shift,DOD,GRID SUPPLY,Natural Resources,0,2.15,,
Region VIII,Region VIII,Southern Leyte,122085,Tigbao Elementary School,Libagon,Lone District,TIGBAO,Purely ES,190,13,7,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,122305,Tabontabon Elementary School,St. Bernard,Lone District,TABONTABON,Purely ES,30,5,4,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,0,NA,,
Region VIII,Region VIII,Southern Leyte,192013,Senda Primary School,Hinunangan,Lone District,NAVA,Purely ES,74,1,2,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,1,NA,,
Region VIII,Region VIII,Southern Leyte,122311,Cambite Elementary School,Tomas Oppus,Lone District,CAMBITE (POB.),Purely ES,157,10,8,Single Shift,For Verification,GRID SUPPLY,Natural Resources,0,NA,,
Region VIII,Region VIII,Southern Leyte,122309,Cabascan Elementary School,Tomas Oppus,Lone District,CABASCAN,Purely ES,53,4,4,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.1,,
Region VIII,Region VIII,Southern Leyte,192031,Cat-iwing MG Elem School,Hinundayan,Lone District,CAT-IWING,Purely ES,64,3,4,Single Shift,For Verification,GRID SUPPLY,Natural Resources,2,NA,,
Region VIII,Region VIII,Southern Leyte,122307,Tambis II Multi-Grade Elementary School,St. Bernard,Lone District,TAMBIS II,Purely ES,134,4,7,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,2,NA,,
Region VIII,Region VIII,Southern Leyte,122010,Mahayahay Elementary School,Bontoc II,Lone District,MAHAYAHAY,Purely ES,132,8,7,Single Shift,DOS,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
Region VIII,Region VIII,Southern Leyte,122323,Tomas Oppus Central School,Tomas Oppus,Lone District,BOGO (POB.),Purely ES,378,16,13,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
Region VIII,Region VIII,Southern Leyte,122040,Nava Elementary School,Hinunangan,Lone District,NAVA,Purely ES,147,11,8,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.4,,
Region VIII,Region VIII,Southern Leyte,122075,Manigawong Multi-Grade Elementary School,Anahawan,Lone District,MANIGAWONG,Purely ES,19,2,4,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.1,,
Region VIII,Region VIII,Southern Leyte,122034,Kabaskan Primary School,Hinunangan,Lone District,TUBURAN,Purely ES,47,2,3,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,1,2.225,,
Region VIII,Region VIII,Southern Leyte,303453,Don Agustin F. Escaño National High School,Tomas Oppus,Lone District,BOGO (POB.),JHS with SHS,690,22,21,Single Shift,DOD,GRID & OFF-GRID SUPPLY,Piped line from Local Service Provider,1,2.375,,
Region VIII,Region VIII,Southern Leyte,122314,Cawayan Elementary School,Tomas Oppus,Lone District,CAWAYAN,Purely ES,106,3,6,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,2,NA,,
Region VIII,Region VIII,Southern Leyte,303473,Nava National High School,Hinunangan,Lone District,NAVA,JHS with SHS,309,13,11,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
Region VIII,Region VIII,Southern Leyte,121998,Bunga Elementary School,Bontoc II,Lone District,BUNGA,Purely ES,91,9,6,Single Shift,DOD,GRID SUPPLY,Natural Resources,0,2.15,,
Region VIII,Region VIII,Southern Leyte,122074,Mahalo Elementary School,Anahawan,Lone District,MAHALO,Purely ES,105,8,7,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.4,,
Region VIII,Region VIII,Southern Leyte,313411,Libagon National High School,Libagon,Lone District,JUBAS (POB.),JHS with SHS,523,16,15,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,0,NA,,
Region VIII,Region VIII,Southern Leyte,122284,Bolodbolod Elementary School,St. Bernard,Lone District,BOLODBOLOD,Purely ES,115,7,6,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.4,,
Region VIII,Region VIII,Southern Leyte,122308,Anahawan ES,Tomas Oppus,Lone District,ANAHAWAN,Purely ES,53,5,5,Single Shift,Tax Dec,GRID SUPPLY,Natural Resources,0,2.45,,
Region VIII,Region VIII,Southern Leyte,122080,Libagon Central School,Libagon,Lone District,JUBAS (POB.),Purely ES,359,21,12,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,192007,San Antonio Elementary School,Tomas Oppus,Lone District,SAN ANTONIO,Purely ES,94,5,5,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,1,NA,,
Region VIII,Region VIII,Southern Leyte,122313,Carnaga Elementary School,Tomas Oppus,Lone District,CARNAGA,Purely ES,30,4,4,Single Shift,Tax Dec,GRID & OFF-GRID SUPPLY,Piped line from Local Service Provider,2,2.425,,
Region VIII,Region VIII,Southern Leyte,192011,Lewing Multi Grade Elementary School,Anahawan,Lone District,LEWING,Purely ES,72,4,4,Single Shift,With Adverse Claims,GRID SUPPLY,Piped line from Local Service Provider,0,2.5,,
Region VIII,Region VIII,Southern Leyte,122070,Capacuhan Elementary School,Anahawan,Lone District,CAPACUHAN,Purely ES,103,5,4,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,2,2.275,,
Region VIII,Region VIII,Southern Leyte,122301,San Isidro Elementary School,St. Bernard,Lone District,SAN ISIDRO,Purely ES,86,4,6,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,3,2.2,,
Region VIII,Region VIII,Southern Leyte,122310,Camansi Elementary School,Tomas Oppus,Lone District,CAMANSI,Purely ES,27,4,4,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,1,NA,,
Region VIII,Region VIII,Southern Leyte,122295,Mahayag Elementary School,St. Bernard,Lone District,MAHAYAG,Purely ES,79, #N/A   ,5,Single Shift,For Verification,GRID SUPPLY,Natural Resources,6,NA,,
Region VIII,Region VIII,Southern Leyte,122253,Somoje Elementary School,San Juan (Cabalian),Lone District,SOMOJE,Purely ES,102,6,6,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,1,2.025,,
Region VIII,Region VIII,Southern Leyte,122300,Panian Elementary School,St. Bernard,Lone District,PANIAN,Purely ES,162,7,7,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.4,,
Region VIII,Region VIII,Southern Leyte,122296,Mahayahay Elementary School,St. Bernard,Lone District,MAHAYAHAY,Purely ES,158,9,7,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.1,,
Region VIII,Region VIII,Southern Leyte,192017,Mapgap Elementary School,Tomas Oppus,Lone District,MAPGAP,Purely ES,52,4,4,Single Shift,For Verification,GRID SUPPLY,Without Water Supply Source,0,NA,,
Region VIII,Region VIII,Southern Leyte,122254,Sta. Filomena Elementary School,San Juan (Cabalian),Lone District,SANTA FILOMENA,Purely ES,64,4,4,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.1,,
Region VIII,Region VIII,Southern Leyte,122249,Dayanog Elementary School,San Juan (Cabalian),Lone District,DAYANOG,Purely ES,136,6,7,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,1,2.125,,
Region VIII,Region VIII,Southern Leyte,122319,Maslog Elementary School,Tomas Oppus,Lone District,MASLOG,Purely ES,126,7,7,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,122302,Saint Bernard Central School,St. Bernard,Lone District,HIMATAGON (POB.),Purely ES,396,22,14,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,122283,Ayahag ES,St. Bernard,Lone District,AYAHAG,Purely ES,144,7,7,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.4,,
Region VIII,Region VIII,Southern Leyte,122079,Kawayan Elementary School,Libagon,Lone District,CAWAYAN,Purely ES,100,8,7,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
Region VIII,Region VIII,Southern Leyte,122320,Rizal Elementary School,Tomas Oppus,Lone District,RIZAL,Purely ES,64,7,5,Single Shift,For Verification,GRID SUPPLY,Natural Resources,0,NA,,
Region VIII,Region VIII,Southern Leyte,122304,Sug-angon Primary School,St. Bernard,Lone District,SUG-ANGON,Purely ES,45,2,3,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,1,2.225,,
Region VIII,Region VIII,Southern Leyte,192010,Magbagacay Elementary School,St. Bernard,Lone District,MAGBAGACAY,Purely ES,63,4,5,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,2,NA,,
Region VIII,Region VIII,Southern Leyte,121992,Anahao Elementary School,Bontoc II,Lone District,ANAHAO,Purely ES,39,2,4,Single Shift,DOD,GRID & OFF-GRID SUPPLY,Natural Resources,1,2.375,,
Region VIII,Region VIII,Southern Leyte,122065,Anahawan Central School,Anahawan,Lone District,POBLACION,Purely ES,455,26,17,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,303479,RIZAL NATIONAL HIGH SCHOOL,Tomas Oppus,Lone District,RIZAL,JHS with SHS,298,9,9,Single Shift,DOD,GRID SUPPLY,Natural Resources,1,2.425,,
Region VIII,Region VIII,Southern Leyte,122299,Nueva Esperanza Elementary School,St. Bernard,Lone District,NUEVA ESPERANZA (CABAC-AN),Purely ES,48,5,4,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,0,NA,,
Region VIII,Region VIII,Southern Leyte,122038,Manlico Elementary School,Hinunangan,Lone District,MANLICO,Purely ES,91,5,6,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,1,2.225,,
Region VIII,Region VIII,Southern Leyte,192023,New Guinsaugon Elementary School,St. Bernard,Lone District,GUINSAUGON,Purely ES,146, #N/A   ,7,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,6,NA,,
Region VIII,Region VIII,Southern Leyte,313407,New Guinsaugon National High School,St. Bernard,Lone District,GUINSAUGON,JHS with SHS,650,15,20,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,9,NA,,
Region VIII,Region VIII,Southern Leyte,192001,Calintaan Elementary School,Anahawan,Lone District,CALINTAAN,Purely ES,54,3,4,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,1,NA,,
Region VIII,Region VIII,Southern Leyte,122317,Hugpa Elementary School,Tomas Oppus,Lone District,HUGPA,Purely ES,42,3,4,Single Shift,For Verification,GRID SUPPLY,Natural Resources,0,NA,,
Region VIII,Region VIII,Southern Leyte,303481,San Juan National High School,San Juan (Cabalian),Lone District,SAN JOSE (POB.),JHS with SHS,1712,69,47,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2,,
Region VIII,Region VIII,Southern Leyte,303460,Himbangan National High School,St. Bernard,Lone District,HIMBANGAN,JHS with SHS,653,33,21,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
Region VIII,Region VIII,Southern Leyte,122288,Himbangan ES,St. Bernard,Lone District,HIMBANGAN,Purely ES,262,2,12,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,10,1.65,,
Region VIII,Region VIII,Southern Leyte,122315,Hinagtican Elementary School,Tomas Oppus,Lone District,HINAGTIKAN,Purely ES,29,4,4,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,0,NA,,
Region VIII,Region VIII,Southern Leyte,122252,San Juan Central Elementary School with SPED CENTER,San Juan (Cabalian),Lone District,SANTO NINO (POB.),Purely ES,736,45,27,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,122082,Mayuga Elementary School,Libagon,Lone District,MAYUGA,Purely ES,151,9,7,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.5,,
Region VIII,Region VIII,Southern Leyte,122063,Amagusan Elementary School,Anahawan,Lone District,AMAGUSAN,Purely ES,165,9,7,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,0,2.2,,
Region VIII,Region VIII,Southern Leyte,122247,Basak Elementary School,San Juan (Cabalian),Lone District,BASAK,Purely ES,81,5,5,Single Shift,DOS,GRID SUPPLY,Piped line from Local Service Provider,1,2.125,,
Region VIII,Region VIII,Southern Leyte,303480,San Isidro National High School,Tomas Oppus,Lone District,LOOC,JHS with SHS,481,14,14,Single Shift,SP,GRID SUPPLY,Piped line from Local Service Provider,1,1.825,,
Region VIII,Region VIII,Southern Leyte,303444,Anahawan National Vocational High School,Anahawan,Lone District,AMAGUSAN,JHS with SHS,402,22,13,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,0,NA,,
Region VIII,Region VIII,Southern Leyte,122321,San Isidro Elementary School,Tomas Oppus,Lone District,SAN ISIDRO,Purely ES,265,11,12,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,0,NA,,
Region VIII,Region VIII,Southern Leyte,122250,Garsavic Elementary School,San Juan (Cabalian),Lone District,SAN VICENTE,Purely ES,121,6,7,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,2,NA,,
Region VIII,Region VIII,Southern Leyte,122248,Bobon Elementary School,San Juan (Cabalian),Lone District,BOBON A,Purely ES,91,7,6,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,2,2.225,,
Region VIII,Region VIII,Southern Leyte,122291,Hindag-an ES,St. Bernard,Lone District,HINDAG-AN,Purely ES,204,11,8,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.1,,
Region VIII,Region VIII,Southern Leyte,122256,Timba Elementary School,San Juan (Cabalian),Lone District,TIMBA,Purely ES,53,7,5,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
Region VIII,Region VIII,Southern Leyte,122246,Agay-Ay Elementary School,San Juan (Cabalian),Lone District,AGAY-AY,Purely ES,52,4,4,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.4,,
Region VIII,Region VIII,Southern Leyte,122255,Sua Elementary School,San Juan (Cabalian),Lone District,SUA,Purely ES,95,5,6,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,2,2.225,,
Region VIII,Region VIII,Southern Leyte,122316,Hinapo Elementary School,Tomas Oppus,Lone District,HINAPO,Purely ES,78,3,5,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,2,2.175,,
Region VIII,Region VIII,Southern Leyte,122081,Magkasag Elementary School,Libagon,Lone District,MAGKASAG,Purely ES,121,8,7,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
Region VIII,Region VIII,Southern Leyte,122312,Canlupao Elementary School,Tomas Oppus,Lone District,CANLUPAO,Purely ES,124,8,7,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.4,,
Region VIII,Region VIII,Southern Leyte,133986,Juangon Elementary School,Malitbog,Lone District,JUANGON,Purely ES,44, #N/A   ,4,Single Shift,For Verification,GRID SUPPLY,Piped line from Local Service Provider,4,NA,,
Region VIII,Region VIII,Southern Leyte,122102,Magaupas Elementary School,Liloan,Lone District,MAGAUPAS,Purely ES,120,7,7,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.1,,
Region VIII,Region VIII,Southern Leyte,122293,Lipanto Elementary School,St. Bernard,Lone District,LIPANTO,Purely ES,166,9,7,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
Region VIII,Region VIII,Southern Leyte,122245,Son-Ok Elementary School,Pintuyan,Lone District,SON-OK II,Purely ES,121,9,7,Single Shift,Tax Dec,GRID SUPPLY,Piped line from Local Service Provider,0,2.6,,
Region VIII,Region VIII,Southern Leyte,122203,Cambalhin Elementary School,Malitbog,Lone District,NEW KATIPUNAN,Purely ES,22,4,4,Single Shift,DOD,GRID SUPPLY,Natural Resources,0,2.35,,
Region VIII,Region VIII,Southern Leyte,303488,Sta. Cruz National High School,Malitbog,Lone District,MAUJO,JHS with SHS,795,35,24,Single Shift,DOS,GRID SUPPLY,Natural Resources,0,2.35,,
Region VIII,Region VIII,Southern Leyte,122215,Sta. Cruz Elementary School,Malitbog,Lone District,MAUJO,Purely ES,284,21,12,Single Shift,DOD,GRID SUPPLY,Natural Resources,0,2.15,,
Region VIII,Region VIII,Southern Leyte,122110,Pres. Roxas Elementary School,Liloan,Lone District,PRESIDENT ROXAS,Purely ES,73,6,4,Single Shift,DOD,GRID SUPPLY,Piped line from Local Service Provider,0,2.3,,
